latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.354,-44.17,333.8,1.3,1.1,2019-09-27,1650,A,75,6.0NRT,304.9,27.3,D
-12.178,-43.36,344,1.4,1.2,2019-09-27,1650,A,88,6.0NRT,310.9,52.9,D
-12.167,-43.361,354,1.4,1.2,2019-09-27,1650,A,96,6.0NRT,312.5,84.7,D
-12.158,-43.375,344.7,1.4,1.2,2019-09-27,1650,A,90,6.0NRT,313.4,52,D
-13.336,-54.285,314.2,2.5,1.5,2019-09-27,1650,A,25,6.0NRT,292,27,D
-12.008,-44.906,337,1.2,1.1,2019-09-27,1650,A,78,6.0NRT,297.4,30.7,D
-12.01,-44.916,347.7,1.2,1.1,2019-09-27,1650,A,92,6.0NRT,301.6,54.7,D
-13.187,-53.975,316.1,2.4,1.5,2019-09-27,1650,A,18,6.0NRT,294.7,24.7,D
-11.809,-44.352,333,1.2,1.1,2019-09-27,1650,A,49,6.0NRT,297.8,19.4,D
-11.811,-44.364,350.9,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,313,61.1,D
-11.81,-44.358,341.7,1.2,1.1,2019-09-27,1650,A,76,6.0NRT,306.8,38.3,D
-11.801,-44.359,382.2,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,305.7,200.2,D
-11.802,-44.371,345,1.2,1.1,2019-09-27,1650,A,90,6.0NRT,312.8,47.2,D
-11.352,-42.513,347.4,1.7,1.3,2019-09-27,1650,A,79,6.0NRT,292.9,99.6,D
-11.338,-42.499,342.4,1.7,1.3,2019-09-27,1650,A,82,6.0NRT,301.1,77.7,D
-11.34,-42.515,352.8,1.7,1.3,2019-09-27,1650,A,90,6.0NRT,301.4,121.7,D
-11.341,-42.504,363.2,1.7,1.3,2019-09-27,1650,A,100,6.0NRT,302.3,178.9,D
-11.344,-42.52,343,1.7,1.3,2019-09-27,1650,A,87,6.0NRT,301,78.6,D
-11.601,-44.872,334.4,1.2,1.1,2019-09-27,1650,A,78,6.0NRT,302.7,24.2,D
-11.575,-44.832,344.7,1.2,1.1,2019-09-27,1650,A,89,6.0NRT,307.6,45.5,D
-11.577,-44.843,339.5,1.2,1.1,2019-09-27,1650,A,84,6.0NRT,306.6,33.4,D
-11.566,-44.834,340.8,1.2,1.1,2019-09-27,1650,A,86,6.0NRT,307.6,36.5,D
-11.567,-44.844,335.2,1.2,1.1,2019-09-27,1650,A,79,6.0NRT,309.6,25,D
-12.823,-54.088,315.6,2.4,1.5,2019-09-27,1650,A,49,6.0NRT,295.5,26,D
-11.197,-43.257,358.5,1.5,1.2,2019-09-27,1650,A,99,6.0NRT,307.4,118.8,D
-11.199,-43.271,376.2,1.5,1.2,2019-09-27,1650,A,100,6.0NRT,314.2,214.9,D
-11.201,-43.284,335.6,1.5,1.2,2019-09-27,1650,A,46,6.0NRT,311.8,32.5,D
-11.824,-47.395,361,1,1,2019-09-27,1650,A,100,6.0NRT,310.2,71.3,D
-11.186,-43.259,340.1,1.5,1.2,2019-09-27,1650,A,70,6.0NRT,300.5,46.7,D
-11.188,-43.272,337.7,1.5,1.2,2019-09-27,1650,A,56,6.0NRT,306.8,36.5,D
-12.817,-55.197,317.9,2.9,1.6,2019-09-27,1650,A,31,6.0NRT,298.1,41.9,D
-11.059,-42.765,331.1,1.6,1.3,2019-09-27,1650,A,40,6.0NRT,307.5,16.8,D
-11.465,-45.641,418.4,1.1,1,2019-09-27,1650,A,100,6.0NRT,313.6,412.9,D
-11.455,-45.642,386.4,1.1,1,2019-09-27,1650,A,100,6.0NRT,308.3,186.5,D
-11.457,-45.652,352.4,1.1,1,2019-09-27,1650,A,95,6.0NRT,305,59.3,D
-11.449,-45.639,328.8,1.1,1,2019-09-27,1650,A,42,6.0NRT,302.1,13.4,D
-11.317,-44.814,341.4,1.2,1.1,2019-09-27,1650,A,55,6.0NRT,302.5,37.3,D
-11.311,-44.838,352.5,1.2,1.1,2019-09-27,1650,A,90,6.0NRT,299.3,67.8,D
-11.312,-44.849,404.2,1.2,1.1,2019-09-27,1650,A,87,6.0NRT,311.5,339.1,D
-11.314,-44.859,351.2,1.2,1.1,2019-09-27,1650,A,71,6.0NRT,302.3,64.7,D
-11.303,-44.85,349.3,1.2,1.1,2019-09-27,1650,A,81,6.0NRT,300.6,58.7,D
-11.286,-44.875,327.4,1.2,1.1,2019-09-27,1650,A,39,6.0NRT,295.9,13.4,D
-12.603,-54.641,316.7,2.6,1.6,2019-09-27,1650,A,44,6.0NRT,297.5,34,D
-10.689,-41.208,326.3,2.2,1.4,2019-09-27,1650,A,48,6.0NRT,305.9,31.3,D
-10.692,-41.227,337.5,2.2,1.4,2019-09-27,1650,A,79,6.0NRT,307.9,72,D
-11.277,-44.877,331.9,1.2,1.1,2019-09-27,1650,A,45,6.0NRT,300.7,20.9,D
-11.267,-44.878,351.9,1.2,1.1,2019-09-27,1650,A,90,6.0NRT,302.5,66.4,D
-10.651,-41.214,356.1,2.2,1.4,2019-09-27,1650,A,97,6.0NRT,308.3,190,D
-10.661,-41.271,333.1,2.1,1.4,2019-09-27,1650,A,66,6.0NRT,311.9,43.7,D
-10.648,-41.203,334.3,2.2,1.4,2019-09-27,1650,A,78,6.0NRT,306.9,65,D
-10.651,-41.222,346.2,2.2,1.4,2019-09-27,1650,A,91,6.0NRT,307.6,122.8,D
-12.577,-54.95,322.2,2.8,1.6,2019-09-27,1650,A,36,6.0NRT,297.8,49.3,D
-10.947,-43.22,329.6,1.5,1.2,2019-09-27,1650,A,39,6.0NRT,306.5,18.4,D
-10.949,-43.234,341.9,1.5,1.2,2019-09-27,1650,A,86,6.0NRT,310,51.5,D
-10.954,-43.261,347.9,1.5,1.2,2019-09-27,1650,A,86,6.0NRT,310.3,72,D
-10.956,-43.275,337.4,1.5,1.2,2019-09-27,1650,A,53,6.0NRT,310.1,36.5,D
-10.576,-41.005,332.5,2.3,1.5,2019-09-27,1650,A,76,6.0NRT,309.4,40.3,D
-11.152,-44.6,339.4,1.2,1.1,2019-09-27,1650,A,59,6.0NRT,302.2,39.4,D
-11.226,-45.087,358.8,1.2,1.1,2019-09-27,1650,A,0,6.0NRT,301.1,85.5,D
-11.586,-47.534,336,1,1,2019-09-27,1650,A,64,6.0NRT,296.7,24.9,D
-10.589,-41.317,336.4,2.1,1.4,2019-09-27,1650,A,81,6.0NRT,308.9,68,D
-10.911,-43.641,356.9,1.4,1.2,2019-09-27,1650,A,98,6.0NRT,304.9,103.3,D
-11.968,-51.971,322.1,1.6,1.2,2019-09-27,1650,A,48,6.0NRT,303.4,22.4,D
-12.566,-57.683,314.4,4.5,1.9,2019-09-27,1650,A,23,6.0NRT,292.1,68.4,D
-10.913,-45.193,340.7,1.2,1.1,2019-09-27,1650,A,73,6.0NRT,313.9,34.8,D
-12.464,-57.261,313.4,4.1,1.9,2019-09-27,1650,A,16,6.0NRT,292,47.8,D
-12.073,-54.766,317.6,2.6,1.6,2019-09-27,1650,A,68,6.0NRT,296.9,40.8,D
-10.479,-43.372,331.5,1.5,1.2,2019-09-27,1650,A,74,6.0NRT,297.5,34.5,D
-10.481,-43.386,354.5,1.5,1.2,2019-09-27,1650,A,96,6.0NRT,300.5,111.3,D
-12.031,-54.651,315.5,2.6,1.5,2019-09-27,1650,A,51,6.0NRT,296.3,30,D
-10.468,-43.374,338.9,1.5,1.2,2019-09-27,1650,A,79,6.0NRT,299.3,54.3,D
-10.47,-43.387,351.1,1.5,1.2,2019-09-27,1650,A,82,6.0NRT,295,96.4,D
-10.472,-43.4,325.9,1.5,1.2,2019-09-27,1650,A,45,6.0NRT,288.5,24.3,D
-10.467,-43.394,326.5,1.5,1.2,2019-09-27,1650,A,39,6.0NRT,284.2,24.3,D
-10.525,-43.982,339.7,1.4,1.2,2019-09-27,1650,A,85,6.0NRT,301.3,47.4,D
-10.527,-43.994,333.3,1.4,1.2,2019-09-27,1650,A,68,6.0NRT,303.8,32.1,D
-10.422,-43.388,345.4,1.5,1.2,2019-09-27,1650,A,85,6.0NRT,296.1,75.2,D
-10.424,-43.401,357.7,1.5,1.2,2019-09-27,1650,A,85,6.0NRT,300,123.9,D
-11.498,-50.912,345.7,1.3,1.1,2019-09-27,1650,A,92,6.0NRT,300.4,65.8,D
-11.488,-50.914,327.1,1.3,1.1,2019-09-27,1650,A,61,6.0NRT,298.1,24.1,D
-11.49,-50.926,321.7,1.3,1.1,2019-09-27,1650,A,28,6.0NRT,289.9,14.1,D
-11.476,-50.903,335.2,1.3,1.1,2019-09-27,1650,A,63,6.0NRT,298.4,36.6,D
-12.149,-56.489,319.2,3.6,1.8,2019-09-27,1650,A,71,6.0NRT,292.1,71.6,D
-12.152,-56.522,327.5,3.6,1.8,2019-09-27,1650,A,81,6.0NRT,291,125.3,D
-12.266,-57.572,312.1,4.3,1.9,2019-09-27,1650,A,54,6.0NRT,291.9,54.5,D
-12.156,-56.492,321.8,3.6,1.8,2019-09-27,1650,A,75,6.0NRT,291.5,87.8,D
-12.16,-56.525,320.6,3.6,1.8,2019-09-27,1650,A,73,6.0NRT,289.1,78.3,D
-12.264,-57.576,312.3,4.3,1.9,2019-09-27,1650,A,53,6.0NRT,292,55.8,D
-11.909,-54.677,315.3,2.6,1.5,2019-09-27,1650,A,42,6.0NRT,296.9,32.1,D
-10.447,-44.137,360.6,1.3,1.1,2019-09-27,1650,A,94,6.0NRT,308.7,108.5,D
-10.437,-44.139,331.5,1.3,1.1,2019-09-27,1650,A,62,6.0NRT,300.9,21.4,D
-10.417,-44.08,345.1,1.4,1.2,2019-09-27,1650,A,90,6.0NRT,302.9,59.8,D
-10.419,-44.093,365.7,1.3,1.2,2019-09-27,1650,A,100,6.0NRT,305.6,137.4,D
-10.529,-44.866,362.9,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,304.9,101.5,D
-10.53,-44.877,358.9,1.2,1.1,2019-09-27,1650,A,99,6.0NRT,308,83.7,D
-10.532,-44.888,405.2,1.2,1.1,2019-09-27,1650,A,100,6.0NRT,318.5,350.4,D
-10.534,-44.899,398.6,1.2,1.1,2019-09-27,1650,A,100,6.0NRT,316.5,296.8,D
-10.517,-44.856,336.5,1.2,1.1,2019-09-27,1650,A,81,6.0NRT,309.9,26.3,D
-10.519,-44.867,404.5,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,319.4,346.5,D
-10.52,-44.878,383.9,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,314.3,198.1,D
-10.522,-44.889,405.1,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,316.4,350,D
-10.524,-44.9,444,1.2,1.1,2019-09-27,1650,A,100,6.0NRT,326,810,D
-10.507,-44.858,337.5,1.2,1.1,2019-09-27,1650,A,79,6.0NRT,311.2,26.6,D
-10.509,-44.869,374.6,1.2,1.1,2019-09-27,1650,A,75,6.0NRT,317.5,148.8,D
-11.488,-51.875,330.9,1.5,1.2,2019-09-27,1650,A,54,6.0NRT,301.6,31.4,D
-11.49,-51.889,340.5,1.6,1.2,2019-09-27,1650,A,77,6.0NRT,302.7,56.2,D
-10.506,-44.865,352.2,1.2,1.1,2019-09-27,1650,A,90,6.0NRT,313.9,63.7,D
-11.487,-51.881,344.9,1.5,1.2,2019-09-27,1650,A,88,6.0NRT,304.2,70.9,D
-11.853,-54.739,315.8,2.6,1.5,2019-09-27,1650,A,40,6.0NRT,296.4,33.3,D
-11.717,-54.188,315.7,2.3,1.5,2019-09-27,1650,A,52,6.0NRT,297.2,26.3,D
-11.122,-49.687,325.8,1.1,1.1,2019-09-27,1650,A,27,6.0NRT,291.5,15.5,D
-11.756,-54.751,316.8,2.6,1.5,2019-09-27,1650,A,39,6.0NRT,297.9,33.1,D
-11.111,-49.678,336.8,1.1,1.1,2019-09-27,1650,A,78,6.0NRT,289.8,29.1,D
-11.112,-49.688,356.9,1.1,1.1,2019-09-27,1650,A,98,6.0NRT,292.5,77.8,D
-11.108,-49.684,340.7,1.1,1.1,2019-09-27,1650,A,88,6.0NRT,290.2,32.8,D
-11.109,-49.694,326.5,1.1,1.1,2019-09-27,1650,A,28,6.0NRT,289.9,8.8,D
-11.765,-54.755,315.4,2.6,1.5,2019-09-27,1650,A,29,6.0NRT,296.2,29.9,D
-11.091,-49.707,343.1,1.1,1.1,2019-09-27,1650,A,90,6.0NRT,292.1,43.8,D
-11.093,-49.718,333.7,1.1,1.1,2019-09-27,1650,A,74,6.0NRT,289.6,27.4,D
-11.741,-55.027,314.2,2.7,1.6,2019-09-27,1650,A,38,6.0NRT,295.9,33.3,D
-11.253,-51.215,326.5,1.4,1.2,2019-09-27,1650,A,72,6.0NRT,301.9,24.8,D
-11.718,-54.955,316,2.7,1.6,2019-09-27,1650,A,24,6.0NRT,296.9,32.6,D
-10.473,-46.458,340.1,1,1,2019-09-27,1650,A,86,6.0NRT,301.3,27.5,D
-10.474,-46.467,357.8,1,1,2019-09-27,1650,A,98,6.0NRT,304.4,65.8,D
-10.882,-49.343,331.2,1.1,1,2019-09-27,1650,A,68,6.0NRT,307.9,16.1,D
-11.051,-50.833,322.1,1.3,1.1,2019-09-27,1650,A,17,6.0NRT,300.8,14.2,D
-10.406,-46.627,347.5,1,1,2019-09-27,1650,A,70,6.0NRT,294.8,46.5,D
-10.517,-47.389,346.2,1,1,2019-09-27,1650,A,86,6.0NRT,303.9,37.5,D
-10.585,-48.062,326,1,1,2019-09-27,1650,A,67,6.0NRT,292.6,15.4,D
-11.467,-54.669,317.7,2.5,1.5,2019-09-27,1650,A,31,6.0NRT,298.6,32.1,D
-10.316,-46.58,371,1,1,2019-09-27,1650,A,94,6.0NRT,305.6,108.1,D
-10.615,-48.737,335.1,1,1,2019-09-27,1650,A,81,6.0NRT,306.7,23.9,D
-9.711,-42.882,339.8,1.7,1.3,2019-09-27,1650,A,61,6.0NRT,307.4,59.8,D
-9.779,-43.919,358.8,1.4,1.2,2019-09-27,1650,A,86,6.0NRT,304.4,114.6,D
-11.445,-56.459,316.2,3.5,1.8,2019-09-27,1650,A,53,6.0NRT,295.3,53.4,D
-10.034,-46.086,331.9,1.1,1,2019-09-27,1650,A,38,6.0NRT,301.3,21.7,D
-9.991,-46.31,339.6,1.1,1,2019-09-27,1650,A,85,6.0NRT,298.5,31.3,D
-9.994,-46.329,322.7,1.1,1,2019-09-27,1650,A,18,6.0NRT,296.5,6.9,D
-10.591,-51.134,322.4,1.3,1.1,2019-09-27,1650,A,21,6.0NRT,299.4,13.9,D
-11.387,-57.769,312.1,4.4,1.9,2019-09-27,1650,A,40,6.0NRT,289.9,62.5,D
-10.154,-48.258,321,1,1,2019-09-27,1650,A,53,6.0NRT,298.2,8.3,D
-11.386,-57.773,312.1,4.4,1.9,2019-09-27,1650,A,35,6.0NRT,290.3,63.4,D
-11.115,-55.623,312.9,3,1.6,2019-09-27,1650,A,48,6.0NRT,294.6,29.2,D
-10.16,-48.501,342.9,1,1,2019-09-27,1650,A,90,6.0NRT,302.4,35.8,D
-9.65,-45.078,352.3,1.2,1.1,2019-09-27,1650,A,90,6.0NRT,303.5,65.8,D
-9.652,-45.088,330.4,1.2,1.1,2019-09-27,1650,A,61,6.0NRT,303.9,16.4,D
-9.639,-45.068,361.2,1.2,1.1,2019-09-27,1650,A,100,6.0NRT,308.1,97.2,D
-9.64,-45.079,368.4,1.2,1.1,2019-09-27,1650,A,94,6.0NRT,307.1,123.6,D
-9.642,-45.09,330.7,1.2,1.1,2019-09-27,1650,A,64,6.0NRT,300.1,16.8,D
-9.326,-43.214,334.1,1.6,1.2,2019-09-27,1650,A,62,6.0NRT,313.6,25.5,D
-10.849,-54.313,317.1,2.3,1.5,2019-09-27,1650,A,52,6.0NRT,299.6,32,D
-9.749,-46.662,330.3,1,1,2019-09-27,1650,A,50,6.0NRT,297.5,17.7,D
-9.74,-46.663,320.9,1,1,2019-09-27,1650,A,34,6.0NRT,290.9,8.3,D
-9.809,-47.134,337.7,1,1,2019-09-27,1650,A,76,6.0NRT,301.8,25.3,D
-9.81,-47.143,339.6,1,1,2019-09-27,1650,A,67,6.0NRT,300.1,27.1,D
-9.8,-47.136,345.4,1,1,2019-09-27,1650,A,89,6.0NRT,305,36.1,D
-9.801,-47.145,339,1,1,2019-09-27,1650,A,71,6.0NRT,306.1,22.6,D
-9.791,-47.137,336.9,1,1,2019-09-27,1650,A,71,6.0NRT,305.2,21.4,D
-10.05,-49.092,321.4,1,1,2019-09-27,1650,A,46,6.0NRT,297.8,7.8,D
-10.051,-49.102,364.1,1.1,1,2019-09-27,1650,A,100,6.0NRT,299.4,92.6,D
-10.042,-49.103,320.7,1.1,1,2019-09-27,1650,A,25,6.0NRT,298.9,7.3,D
-10.744,-54.527,312.4,2.4,1.5,2019-09-27,1650,A,0,6.0NRT,292.5,19.7,D
-9.849,-47.796,351.4,1,1,2019-09-27,1650,A,90,6.0NRT,303.6,49.7,D
-9.839,-47.789,332.7,1,1,2019-09-27,1650,A,60,6.0NRT,300.8,18.3,D
-9.84,-47.798,339.6,1,1,2019-09-27,1650,A,77,6.0NRT,304.1,26.4,D
-9.878,-48.392,335.8,1,1,2019-09-27,1650,A,84,6.0NRT,295.2,27.2,D
-9.364,-45.086,360.2,1.2,1.1,2019-09-27,1650,A,100,6.0NRT,311.4,91.2,D
-9.356,-45.098,337.3,1.2,1.1,2019-09-27,1650,A,81,6.0NRT,310.4,27,D
-9.672,-47.208,334.4,1,1,2019-09-27,1650,A,76,6.0NRT,300.6,20.2,D
-9.673,-47.217,328.9,1,1,2019-09-27,1650,A,57,6.0NRT,303.5,13.6,D
-9.674,-47.226,327.1,1,1,2019-09-27,1650,A,64,6.0NRT,302.7,12.5,D
-10.228,-51.452,322.7,1.4,1.2,2019-09-27,1650,A,35,6.0NRT,291.2,20.1,D
-10.23,-51.465,338.7,1.4,1.2,2019-09-27,1650,A,88,6.0NRT,299.1,52,D
-9.384,-45.818,339.4,1.1,1.1,2019-09-27,1650,A,84,6.0NRT,309.8,28.5,D
-10.461,-53.698,316.9,2,1.4,2019-09-27,1650,A,42,6.0NRT,299,21.3,D
-8.883,-43.183,343.2,1.6,1.3,2019-09-27,1650,A,88,6.0NRT,309.7,71.7,D
-10.246,-52.717,321.2,1.7,1.3,2019-09-27,1650,A,70,6.0NRT,295.4,23.9,D
-9.114,-44.722,339.8,1.3,1.1,2019-09-27,1650,A,85,6.0NRT,308.9,36.6,D
-9.116,-44.733,336.7,1.3,1.1,2019-09-27,1650,A,66,6.0NRT,307.3,27.5,D
-10.005,-51.02,335.7,1.3,1.1,2019-09-27,1650,A,85,6.0NRT,300.8,30.9,D
-10.007,-51.031,329.7,1.3,1.1,2019-09-27,1650,A,60,6.0NRT,302.9,18.7,D
-10.008,-51.025,333.5,1.3,1.1,2019-09-27,1650,A,79,6.0NRT,300.5,27.5,D
-9.899,-51.289,319.4,1.3,1.1,2019-09-27,1650,A,57,6.0NRT,283.9,16.6,D
-9.184,-46.765,367.4,1,1,2019-09-27,1650,A,100,6.0NRT,307.4,98,D
-10.481,-56.505,315.4,3.4,1.7,2019-09-27,1650,A,33,6.0NRT,295,44.9,D
-10.152,-54.151,318.9,2.2,1.4,2019-09-27,1650,A,63,6.0NRT,296.5,24.4,D
-9.79,-51.396,317.2,1.4,1.2,2019-09-27,1650,A,11,6.0NRT,295,10.9,D
-9.311,-48.03,327.9,1,1,2019-09-27,1650,A,36,6.0NRT,307,13.6,D
-9.084,-46.584,339.7,1.1,1,2019-09-27,1650,A,86,6.0NRT,303.1,29.2,D
-9.085,-46.594,353.5,1.1,1,2019-09-27,1650,A,96,6.0NRT,304.2,58.8,D
-9.075,-46.586,331.9,1.1,1,2019-09-27,1650,A,66,6.0NRT,303.8,16.5,D
-9.076,-46.595,353.2,1.1,1,2019-09-27,1650,A,96,6.0NRT,307.9,57.4,D
-9.067,-46.597,328.4,1.1,1,2019-09-27,1650,A,69,6.0NRT,306.4,12.2,D
-10.124,-54.346,315.7,2.3,1.5,2019-09-27,1650,A,49,6.0NRT,293.4,22.1,D
-10.071,-54.029,316.9,2.1,1.4,2019-09-27,1650,A,53,6.0NRT,293.2,24.5,D
-8.562,-43.704,340.1,1.5,1.2,2019-09-27,1650,A,74,6.0NRT,311,45.2,D
-8.551,-43.705,349.5,1.5,1.2,2019-09-27,1650,A,90,6.0NRT,312.5,76.1,D
-9.951,-53.596,314.6,2,1.4,2019-09-27,1650,A,33,6.0NRT,296.2,14.9,D
-8.745,-45.18,335.5,1.2,1.1,2019-09-27,1650,A,73,6.0NRT,306.4,25.2,D
-8.747,-45.191,339.7,1.2,1.1,2019-09-27,1650,A,79,6.0NRT,310.3,34,D
-9.537,-50.937,337.8,1.3,1.1,2019-09-27,1650,A,87,6.0NRT,285.9,44.2,D
-9.538,-50.949,353.7,1.3,1.1,2019-09-27,1650,A,84,6.0NRT,290,88.3,D
-9.537,-50.944,350.6,1.3,1.1,2019-09-27,1650,A,95,6.0NRT,288,77.1,D
-9.539,-50.955,325.5,1.3,1.1,2019-09-27,1650,A,70,6.0NRT,288.7,21,D
-9.527,-50.945,336,1.3,1.1,2019-09-27,1650,A,86,6.0NRT,284.6,38.9,D
-8.478,-43.835,361.5,1.5,1.2,2019-09-27,1650,A,87,6.0NRT,307.1,135.8,D
-8.928,-47.031,331.8,1,1,2019-09-27,1650,A,78,6.0NRT,304.6,15.2,D
-8.066,-41.623,330,2.2,1.5,2019-09-27,1650,A,65,6.0NRT,307.5,32.1,D
-8.42,-43.816,338.5,1.5,1.2,2019-09-27,1650,A,35,6.0NRT,312.1,34.9,D
-8.422,-43.83,345.3,1.5,1.2,2019-09-27,1650,A,76,6.0NRT,311.9,55.4,D
-8.066,-41.607,332.6,2.3,1.5,2019-09-27,1650,A,77,6.0NRT,307.1,42.8,D
-9.355,-50.36,325.8,1.2,1.1,2019-09-27,1650,A,25,6.0NRT,302.2,13.8,D
-9.356,-50.371,342.3,1.2,1.1,2019-09-27,1650,A,90,6.0NRT,302.1,43.3,D
-8.598,-45.159,374.5,1.2,1.1,2019-09-27,1650,A,87,6.0NRT,305,149.2,D
-9.997,-55.388,320.8,2.7,1.6,2019-09-27,1650,A,65,6.0NRT,297.6,38.6,D
-8.488,-45.045,354.2,1.3,1.1,2019-09-27,1650,A,96,6.0NRT,307.8,72.9,D
-8.49,-45.056,358,1.3,1.1,2019-09-27,1650,A,93,6.0NRT,314.6,86.2,D
-10.151,-57.835,313.9,4.3,1.9,2019-09-27,1650,A,58,6.0NRT,289.3,67.8,D
-7.822,-41.178,347.8,2.5,1.5,2019-09-27,1650,A,92,6.0NRT,309.7,147.7,D
-9.404,-51.948,321.6,1.5,1.2,2019-09-27,1650,A,74,6.0NRT,294.4,26.7,D
-9.401,-51.953,318.4,1.5,1.2,2019-09-27,1650,A,45,6.0NRT,295.1,20.6,D
-10.166,-57.837,312.2,4.3,1.9,2019-09-27,1650,A,48,6.0NRT,290.4,58,D
-8.262,-44.146,343.9,1.4,1.2,2019-09-27,1650,A,66,6.0NRT,315.8,55.2,D
-8.022,-42.816,331.5,1.8,1.3,2019-09-27,1650,A,34,6.0NRT,308.5,34,D
-9.128,-50.639,331.9,1.2,1.1,2019-09-27,1650,A,83,6.0NRT,302.8,24,D
-9.129,-50.65,325.9,1.2,1.1,2019-09-27,1650,A,69,6.0NRT,300.8,14.3,D
-9.97,-57.987,314.2,4.3,1.9,2019-09-27,1650,A,41,6.0NRT,290.4,66.4,D
-9.143,-51.484,321.3,1.3,1.2,2019-09-27,1650,A,47,6.0NRT,293.4,9.8,D
-9.969,-57.991,317.4,4.3,1.9,2019-09-27,1650,A,64,6.0NRT,290.3,91.4,D
-8.757,-48.849,327.5,1,1,2019-09-27,1650,A,75,6.0NRT,301.9,12.5,D
-9.049,-50.949,318.9,1.2,1.1,2019-09-27,1650,A,54,6.0NRT,284.1,16.4,D
-8.747,-48.842,327,1,1,2019-09-27,1650,A,74,6.0NRT,302.6,11.9,D
-8.748,-48.851,344.6,1,1,2019-09-27,1650,A,91,6.0NRT,302.1,38.7,D
-7.992,-43.873,331.5,1.5,1.2,2019-09-27,1650,A,67,6.0NRT,309.3,20.4,D
-7.994,-43.886,355.4,1.5,1.2,2019-09-27,1650,A,97,6.0NRT,309.1,101,D
-9.051,-51.49,328.6,1.3,1.1,2019-09-27,1650,A,67,6.0NRT,298,21.3,D
-8.425,-47.181,338.9,1,1,2019-09-27,1650,A,65,6.0NRT,298.5,28.8,D
-9.06,-52.032,317.4,1.5,1.2,2019-09-27,1650,A,27,6.0NRT,298.6,17.3,D
-9.002,-51.673,329.7,1.4,1.2,2019-09-27,1650,A,54,6.0NRT,299.5,28.7,D
-9.004,-51.685,329.3,1.4,1.2,2019-09-27,1650,A,50,6.0NRT,301.8,26.5,D
-8.849,-50.829,320.9,1.2,1.1,2019-09-27,1650,A,70,6.0NRT,293.5,13.5,D
-8.85,-50.84,319.1,1.2,1.1,2019-09-27,1650,A,67,6.0NRT,293.9,11.4,D
-7.644,-42.75,331.5,1.9,1.3,2019-09-27,1650,A,29,6.0NRT,302.1,39.4,D
-7.632,-42.752,339.6,1.9,1.3,2019-09-27,1650,A,63,6.0NRT,307.1,66.8,D
-8.062,-45.534,334,1.2,1.1,2019-09-27,1650,A,36,6.0NRT,309.5,21.8,D
-7.845,-44.579,343.4,1.4,1.2,2019-09-27,1650,A,87,6.0NRT,314.5,46.1,D
-7.712,-43.852,358.7,1.5,1.2,2019-09-27,1650,A,99,6.0NRT,311.3,119.4,D
-8.189,-47.2,337.9,1,1,2019-09-27,1650,A,85,6.0NRT,307.3,21.8,D
-8.77,-51.672,338.2,1.4,1.2,2019-09-27,1650,A,89,6.0NRT,303,49.2,D
-7.714,-44.388,333.3,1.4,1.2,2019-09-27,1650,A,62,6.0NRT,311.9,18.1,D
-7.765,-44.722,346,1.3,1.1,2019-09-27,1650,A,90,6.0NRT,312.8,55,D
-7.767,-44.734,349.7,1.3,1.1,2019-09-27,1650,A,93,6.0NRT,316.8,66.6,D
-8.115,-47.066,326.9,1,1,2019-09-27,1650,A,67,6.0NRT,302.7,11.8,D
-8.759,-51.673,322.7,1.4,1.2,2019-09-27,1650,A,40,6.0NRT,300.7,17.8,D
-8.139,-47.621,334,1,1,2019-09-27,1650,A,76,6.0NRT,300.9,22.6,D
-8.141,-47.63,339.2,1,1,2019-09-27,1650,A,86,6.0NRT,303.1,29.9,D
-8.38,-50.231,316.6,1.1,1.1,2019-09-27,1650,A,44,6.0NRT,293.7,11.3,D
-7.305,-43.014,335.8,1.8,1.3,2019-09-27,1650,A,66,6.0NRT,308.4,46.6,D
-7.958,-47.318,363.8,1,1,2019-09-27,1650,A,100,6.0NRT,305.6,84.3,D
-7.959,-47.327,345.7,1,1,2019-09-27,1650,A,91,6.0NRT,305.6,39.8,D
-7.278,-43.205,334.3,1.8,1.3,2019-09-27,1650,A,47,6.0NRT,308.8,34.9,D
-7.6,-45.324,333,1.2,1.1,2019-09-27,1650,A,73,6.0NRT,307.4,20.2,D
-7.602,-45.335,332.3,1.2,1.1,2019-09-27,1650,A,67,6.0NRT,308.2,17.7,D
-6.983,-41.401,333,2.4,1.5,2019-09-27,1650,A,67,6.0NRT,307.2,53.1,D
-7.195,-42.904,342.8,1.9,1.3,2019-09-27,1650,A,87,6.0NRT,312.4,72.3,D
-7.308,-43.767,345.8,1.6,1.2,2019-09-27,1650,A,87,6.0NRT,310.2,72.2,D
-7.157,-42.893,332.9,1.9,1.3,2019-09-27,1650,A,48,6.0NRT,307.2,35,D
-7.297,-43.769,340,1.6,1.2,2019-09-27,1650,A,62,6.0NRT,311.3,48.3,D
-7.307,-43.758,337.1,1.6,1.2,2019-09-27,1650,A,50,6.0NRT,309.5,39,D
